run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
258,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1014,1013,after_check,0,after_middleware,0.9696502238512039,2.3612910881638527,59.96860796585679,57.60731687769294,58.99895774200559,69.41836606711149,70.53641369566321,committed,61.717041015625,EXECUTE,authorization_committed,55.15938485041261,55.17550511285663,0.016120262444019318,4.805164877325296,64.98449807986617,72.54805788397789,54.99961506575346,59.964549727737904,59.98066999018192
259,xair_atomic,0,,50.0,control,1,0,0,0,0,,1015,control,0,,1.1177370324730873,2.6471270248293877,59.865294955670834,57.218167930841446,58.747557923197746,,,committed,60.967041015625,EXECUTE,authorization_committed,55.464108008891344,55.4801682010293,0.01606019213795662,4.3979608453810215,,,54.47963112965226,59.862068854272366,59.87812904641032
260,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1017,1016,after_check,0,after_middleware,1.069126185029745,2.4953223764896393,60.365413315594196,57.87009093910456,59.29628713056445,69.33212513104081,70.54983032867312,committed,61.9599609375,EXECUTE,authorization_committed,55.62249477952719,55.641098879277706,0.0186040997505188,4.739201162010431,64.91488823667169,72.41616118699312,54.932480212301016,60.36169594153762,60.38030004128814
261,xair_atomic,0,,50.0,control,1,0,0,0,0,,1018,control,0,,1.0337596759200096,2.4183569476008415,60.47621089965105,58.05785395205021,59.44245122373104,,,committed,61.64404296875,EXECUTE,authorization_committed,55.42182782664895,55.44133484363556,0.019507016986608505,5.049894098192453,,,55.12491101399064,60.471721924841404,60.49122894182801
262,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1020,1019,after_check,0,after_middleware,1.094052568078041,2.6046568527817726,59.33580081909895,56.73114396631718,58.24174825102091,69.53609781339765,70.8004399202764,committed,60.035888671875,EXECUTE,authorization_committed,55.31458696350455,55.331818759441376,0.01723179593682289,4.0169162675738335,64.25896706059575,72.71626405417919,54.27047796547413,59.331503231078386,59.34873502701521
263,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1022,1021,after_check,0,after_middleware,0.8952696807682514,2.0973249338567257,59.22053474932909,57.123209815472364,58.32526506856084,69.22594597563148,70.43057586997747,committed,59.9189453125,EXECUTE,authorization_committed,54.71693491563201,54.7321829944849,0.015248078852891922,4.499842878431082,64.64662496000528,72.93327199295163,54.656341671943665,59.21677779406309,59.23202587291598
264,xair_atomic,0,,50.0,control,1,0,0,0,0,,1023,control,0,,1.0056262835860252,2.5918022729456425,59.89297619089484,57.3011739179492,58.88734990730882,,,committed,60.594970703125,EXECUTE,authorization_committed,55.22163212299347,55.237933062016964,0.01630093902349472,4.667607136070728,,,54.74111111834645,59.8892392590642,59.90554019808769
265,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1025,1024,after_check,0,after_middleware,1.1104829609394073,2.738106995820999,59.81896724551916,57.08086024969816,58.708484284579754,69.3096830509603,70.55512024089694,committed,60.804931640625,EXECUTE,authorization_committed,55.250235833227634,55.265945848077536,0.0157100148499012,4.565355367958546,64.71541430801153,72.36662833020091,54.724309127777815,59.81559120118618,59.83130121603608
266,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1027,1026,after_check,0,after_middleware,1.0323459282517433,2.4964730255305767,60.17271103337407,57.676238007843494,59.14036510512233,69.5370202884078,70.64309529960155,committed,60.658935546875,EXECUTE,authorization_committed,55.25274993851781,55.269100703299046,0.01635076478123665,4.916134290397167,65.07127219811082,72.40833714604378,55.08546717464924,60.168884228914976,60.18523499369621
267,xair_atomic,1,60.0,50.0,after_release,1,0,0,0,1,1029,1028,after_check,0,after_middleware,1.2149689719080925,2.779854927212,60.71584997698665,57.93599504977465,59.500881005078554,70.13616384938359,71.2497029453516,committed,61.902099609375,EXECUTE,authorization_committed,56.034998036921024,56.05413392186165,0.019135884940624237,4.675352014601231,64.92372509092093,73.3009809628129,54.94253896176815,60.710350051522255,60.72948593646288
