run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
10,xair,0,,50.0,control,1,0,0,0,0,,17,control,0,,1.3171518221497536,2.692322712391615,60.71347603574395,58.02115332335234,59.3963242135942,,,,,EXECUTE,published_after_gate_recheck,55.326996836811304,55.334631819278,0.007634982466697693,5.386298056691885,,,55.47570716589689,60.71329489350319,60.72092987596989
11,xair,0,,50.0,control,1,0,0,0,0,,18,control,0,,1.0603899136185646,2.591262571513653,59.36451489105821,56.773252319544554,58.30412497743964,,,,,EXECUTE,published_after_gate_recheck,54.75931195542216,54.76659582927823,0.0072838738560676575,4.604892339557409,,,54.70963893458247,59.36420429497957,59.37148816883564
12,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,20,20,before_check,0,,,,,59.237746987491846,60.594051610678434,10.719396639615297,12.446057051420212,,,REVOKE,read_set_version_changed_at_gate,56.1158680357039,,,5.657396744936705,5.8579836040735245,14.479964040219784,56.19372380897403,61.7732647806406,
13,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,22,22,before_check,0,,,,,58.36572963744402,59.459962882101536,10.222803801298141,11.395333800464869,,,REVOKE,read_set_version_changed_at_gate,55.59346731752157,,,5.108225625008345,5.224945023655891,13.315437827259302,55.42099289596081,60.70169294252992,
14,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,24,24,before_check,0,,,,,58.11410769820213,59.556273743510246,10.153314098715782,11.61526795476675,,,REVOKE,read_set_version_changed_at_gate,55.484572891145945,,,5.175321828573942,5.289255641400814,13.9132896438241,55.48255005851388,60.65989471971989,
15,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,26,26,before_check,0,,,,,58.28130105510354,59.573085978627205,10.227593127638102,11.577957309782505,,,REVOKE,read_set_version_changed_at_gate,55.448145139962435,,,5.154062062501907,5.2980221807956696,14.102334156632423,55.5081469938159,60.60220720246434,
16,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,28,28,before_check,0,,,,,59.01782400906086,60.285022016614676,10.333972983062267,11.512854602187872,,,REVOKE,read_set_version_changed_at_gate,55.852062068879604,,,5.530538968741894,5.633912980556488,13.764910865575075,55.91187486425042,61.3826010376215,
17,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,30,30,before_check,0,,,,,60.00500684604049,61.072459910064936,10.186726693063974,11.533964890986681,,,REVOKE,read_set_version_changed_at_gate,58.32789884880185,,,5.786568857729435,5.9654247015714645,13.532174751162529,56.232175789773464,64.11446770653129,
18,xair,0,,50.0,control,1,0,0,0,0,,31,control,0,,1.292005181312561,2.721346914768219,62.732644844800234,60.011297930032015,61.44063966348767,,,,,EXECUTE,published_after_gate_recheck,57.39858513697982,57.40800220519304,0.009417068213224411,5.333909764885902,,,55.436101742088795,62.73249490186572,62.741911970078945
19,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,33,33,before_check,0,,,,,56.903095450252295,58.224134147167206,9.310572408139706,10.412139352411032,,,REVOKE,read_set_version_changed_at_gate,54.8120909370482,,,4.54319640994072,4.621392115950584,12.35682936385274,54.78812614455819,59.355287346988916,
20,xair,0,,50.0,control,1,0,0,0,0,,34,control,0,,1.2392159551382065,2.3944838903844357,59.628660790622234,57.2341769002378,58.38944483548403,,,,,EXECUTE,published_after_gate_recheck,55.338118225336075,55.35053228959441,0.012414064258337021,4.290391691029072,,,54.38171373680234,59.62850991636515,59.640923980623484
21,xair,0,,50.0,control,1,0,0,0,0,,35,control,0,,1.158073078840971,2.4114050902426243,60.505755711346865,58.09435062110424,59.347682632505894,,,,,EXECUTE,published_after_gate_recheck,55.47847179695964,55.48923183232546,0.010760035365819931,5.027153994888067,,,55.117173586040735,60.505625791847706,60.516385827213526
22,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,37,37,before_check,0,,,,,58.57592402026057,59.926399029791355,10.059747844934464,11.303813196718693,,,REVOKE,read_set_version_changed_at_gate,56.02894490584731,,,5.328900180757046,5.462179891765118,13.30954721197486,55.68246403709054,61.35784508660436,
23,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,39,39,before_check,0,,,,,57.907721027731895,59.42077003419399,9.820019360631704,10.903031099587679,,,REVOKE,read_set_version_changed_at_gate,55.54802203550935,,,4.955871030688286,5.091425031423569,13.020344078540802,55.28049124404788,60.503893066197634,
24,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,41,41,before_check,0,,,,,59.226015117019415,60.502349864691496,11.075004003942013,12.081632856279612,,,REVOKE,read_set_version_changed_at_gate,55.684628896415234,,,5.736465100198984,5.903819110244513,14.14155913516879,56.17066100239754,61.42109399661422,
25,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,43,43,before_check,0,,,,,58.3017198368907,59.410059824585915,9.554429911077023,10.773737914860249,,,REVOKE,read_set_version_changed_at_gate,55.664480663836,,,4.969416186213493,5.088849924504757,12.941245920956135,55.36090116947889,60.633896850049496,
26,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,45,45,before_check,0,,,,,58.76404792070389,60.17555668950081,11.079452000558376,12.322003953158855,,,REVOKE,read_set_version_changed_at_gate,56.620465125888586,,,4.880097694694996,5.0567397847771645,14.6155278198421,55.44261494651437,61.50056282058358,
27,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,47,47,before_check,0,,,,,57.765594217926264,59.149451088160276,9.508604183793068,10.680153034627438,,,REVOKE,read_set_version_changed_at_gate,55.61862513422966,,,4.773688968271017,4.880289081484079,12.772059068083763,55.08810002356768,60.39231410250068,
28,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,49,49,before_check,0,,,,,58.63536614924669,59.9278612062335,11.132491286844015,12.431337963789701,,,REVOKE,read_set_version_changed_at_gate,55.28499884530902,,,5.782571155577898,5.928665399551392,14.200308360159397,56.187582202255726,61.06757000088692,
29,xair,1,0.0,50.0,before_recheck,0,1,0,0,0,51,51,before_check,0,,,,,57.76889994740486,58.91956901177764,9.920507203787565,11.114447843283415,,,REVOKE,read_set_version_changed_at_gate,55.280289612710476,,,4.7857011668384075,4.912097938358784,13.475618790835142,55.102014914155006,60.06599077954888,
