version_scope,pattern,target_rate_hz,run,gateway_released,outcome,reason,e2e_latency_ms,validation_to_gate_ms,achieved_rate_hz,goodput_ips
global,unrelated,0,78,1,EXECUTE,published_after_gate_recheck,17.21434574574232,4.397098906338215,0.0,64.7095032412455
global,unrelated,0,79,1,EXECUTE,published_after_gate_recheck,16.149878967553377,4.6227131970226765,0.0,64.7095032412455
global,unrelated,0,80,1,EXECUTE,published_after_gate_recheck,15.05985390394926,4.0800441056489944,0.0,64.7095032412455
global,unrelated,0,81,1,EXECUTE,published_after_gate_recheck,15.74444817379117,4.258869681507349,0.0,64.7095032412455
global,unrelated,0,82,1,EXECUTE,published_after_gate_recheck,15.630755107849836,4.385286942124367,0.0,64.7095032412455
global,unrelated,0,83,1,EXECUTE,published_after_gate_recheck,16.780893318355083,4.1136667132377625,0.0,64.7095032412455
global,unrelated,0,84,1,EXECUTE,published_after_gate_recheck,15.43900603428483,4.369487054646015,0.0,64.7095032412455
global,unrelated,0,85,1,EXECUTE,published_after_gate_recheck,15.16209589317441,4.261524882167578,0.0,64.7095032412455
global,unrelated,0,86,1,EXECUTE,published_after_gate_recheck,15.432273037731647,4.382251761853695,0.0,64.7095032412455
global,unrelated,0,87,1,EXECUTE,published_after_gate_recheck,15.451399143785238,4.00500325486064,0.0,64.7095032412455
global,unrelated,0,88,1,EXECUTE,published_after_gate_recheck,15.50174318253994,4.0647960267961025,0.0,64.7095032412455
global,unrelated,0,89,1,EXECUTE,published_after_gate_recheck,15.418285969644785,4.713353235274553,0.0,64.7095032412455
global,unrelated,0,90,1,EXECUTE,published_after_gate_recheck,14.252679888159037,4.30124020203948,0.0,64.7095032412455
global,unrelated,0,91,1,EXECUTE,published_after_gate_recheck,16.848308965563774,4.050168674439192,0.0,64.7095032412455
global,unrelated,0,92,1,EXECUTE,published_after_gate_recheck,14.800327830016613,4.1261715814471245,0.0,64.7095032412455
global,unrelated,0,93,1,EXECUTE,published_after_gate_recheck,15.41297696530819,4.4568306766450405,0.0,64.7095032412455
global,unrelated,0,94,1,EXECUTE,published_after_gate_recheck,15.635213814675808,4.4346097856760025,0.0,64.7095032412455
global,unrelated,0,95,1,EXECUTE,published_after_gate_recheck,18.982292618602514,4.776450805366039,0.0,64.7095032412455
global,unrelated,0,96,1,EXECUTE,published_after_gate_recheck,16.19203807786107,3.8523669354617596,0.0,64.7095032412455
global,unrelated,0,97,1,EXECUTE,published_after_gate_recheck,15.523653943091631,4.551840014755726,0.0,64.7095032412455
global,unrelated,0,98,1,EXECUTE,published_after_gate_recheck,14.440842904150486,4.101404920220375,0.0,64.7095032412455
global,unrelated,0,99,1,EXECUTE,published_after_gate_recheck,15.49806585535407,4.084903746843338,0.0,64.7095032412455
readset,unrelated,0,0,1,EXECUTE,published_after_gate_recheck,15.91567974537611,4.184961318969727,0.0,64.1777338851134
readset,unrelated,0,1,1,EXECUTE,published_after_gate_recheck,15.153901185840368,4.570004064589739,0.0,64.1777338851134
readset,unrelated,0,2,1,EXECUTE,published_after_gate_recheck,14.876429922878742,4.075977019965649,0.0,64.1777338851134
readset,unrelated,0,3,1,EXECUTE,published_after_gate_recheck,14.52837698161602,4.158442374318838,0.0,64.1777338851134
readset,unrelated,0,4,1,EXECUTE,published_after_gate_recheck,14.795057009905577,4.174582194536924,0.0,64.1777338851134
readset,unrelated,0,5,1,EXECUTE,published_after_gate_recheck,13.894869014620781,3.962283954024315,0.0,64.1777338851134
