publishing_interval_ms,version_scope,intent_kind,run,trace_time_s,gateway_released,reason,e2e_latency_ms,validation_to_gate_ms,achieved_update_rate_hz
1000,readset,continuous,204,102.194,1,published_after_gate_recheck,18.96498817950487,5.006598774343729,1.0
1000,readset,continuous,205,102.568,1,published_after_gate_recheck,18.49488727748394,4.235904663801193,1.0
1000,global,discrete,206,103.053,1,published_after_gate_recheck,16.092605888843536,4.404119681566954,1.0
1000,predicate,discrete,207,103.777,1,published_after_gate_recheck,17.361965030431747,4.260492045432329,1.0
1000,predicate,continuous,208,104.078,1,published_after_gate_recheck,15.477484092116356,3.89694981276989,1.0
1000,global,continuous,209,104.506,1,published_after_gate_recheck,17.574882600456476,4.607170820236206,1.0
1000,predicate,continuous,210,105.019,1,published_after_gate_recheck,15.139299910515547,3.8315868005156517,1.0
1000,readset,continuous,211,105.89,1,published_after_gate_recheck,17.26972172036767,4.4808341190218925,1.0
1000,global,discrete,212,106.333,1,published_after_gate_recheck,17.323601990938187,4.19424707069993,1.0
1000,predicate,continuous,213,106.505,1,published_after_gate_recheck,16.59212214872241,4.434057045727968,1.0
1000,predicate,continuous,214,107.478,1,published_after_gate_recheck,17.919928766787052,4.2880927212536335,1.0
1000,readset,discrete,215,107.93,1,published_after_gate_recheck,17.14469725266099,4.298302344977856,1.0
1000,readset,discrete,216,108.005,1,published_after_gate_recheck,14.593438245356083,3.635099623352289,1.0
1000,global,continuous,217,108.943,1,published_after_gate_recheck,18.330628983676434,4.609465133398771,1.0
1000,predicate,discrete,218,109.001,1,published_after_gate_recheck,19.745720084756613,4.332215990871191,1.0
1000,global,discrete,219,109.609,1,published_after_gate_recheck,17.475356813520193,4.479791969060898,1.0
1000,global,discrete,220,110.062,1,published_after_gate_recheck,18.933788873255253,5.651768296957016,1.0
1000,predicate,discrete,221,110.775,1,published_after_gate_recheck,17.850340344011784,4.3969969265162945,1.0
1000,readset,continuous,222,111.33,1,published_after_gate_recheck,16.922551207244396,4.136268049478531,1.0
1000,predicate,discrete,223,111.609,1,published_after_gate_recheck,19.310844596475363,5.0066988915205,1.0
1000,readset,continuous,224,112.295,1,published_after_gate_recheck,17.053266055881977,4.598604049533606,1.0
1000,readset,continuous,225,112.894,1,published_after_gate_recheck,17.085115890949965,4.448994994163513,1.0
1000,predicate,discrete,226,113.032,1,published_after_gate_recheck,17.296230886131525,4.604095127433538,1.0
1000,readset,continuous,227,113.585,1,published_after_gate_recheck,17.471930012106895,4.8252590931952,1.0
1000,readset,discrete,228,114.39,1,published_after_gate_recheck,18.54893798008561,4.881745204329491,1.0
1000,global,continuous,229,114.503,1,published_after_gate_recheck,17.229055985808372,4.749045707285404,1.0
1000,readset,discrete,230,115.149,1,published_after_gate_recheck,17.638853285461664,4.594527184963226,1.0
1000,predicate,discrete,231,115.636,1,published_after_gate_recheck,17.377864103764296,4.608222283422947,1.0
1000,global,discrete,232,116.295,1,published_after_gate_recheck,18.357308581471443,4.754666704684496,1.0
1000,readset,discrete,233,116.507,1,published_after_gate_recheck,16.966674011200666,4.489641170948744,1.0
1000,predicate,continuous,234,117.001,1,published_after_gate_recheck,18.09264300391078,4.5999581925570965,1.0
1000,readset,discrete,235,117.802,1,published_after_gate_recheck,21.111898589879274,4.92512620985508,1.0
1000,readset,continuous,236,118.36,1,published_after_gate_recheck,18.068348057568073,4.42301481962204,1.0
1000,predicate,continuous,237,118.527,1,published_after_gate_recheck,16.433275304734707,4.316746722906828,1.0
1000,readset,discrete,238,119.307,1,published_after_gate_recheck,18.050003331154585,4.957788158208132,1.0
1000,readset,discrete,239,119.605,1,published_after_gate_recheck,21.082032937556505,4.580972250550985,1.0
1000,readset,discrete,240,120.407,1,published_after_gate_recheck,16.82361587882042,4.052992910146713,1.0
1000,predicate,discrete,241,120.83,1,published_after_gate_recheck,17.091847956180573,4.166263621300459,1.0
1000,predicate,continuous,242,121.314,1,published_after_gate_recheck,17.367645166814327,4.561003763228655,1.0
1000,readset,continuous,243,121.621,1,published_after_gate_recheck,17.568251118063927,4.952977877110243,1.0
1000,predicate,continuous,244,122.23,1,published_after_gate_recheck,18.255508970469236,4.88510075956583,1.0
1000,readset,continuous,245,122.989,1,published_after_gate_recheck,19.9823840521276,5.234745796769857,1.0
1000,predicate,continuous,246,123.255,1,published_after_gate_recheck,17.960075289011,4.6354541555047035,1.0
1000,readset,continuous,247,123.834,1,published_after_gate_recheck,18.11253000050783,4.9276212230324745,1.0
1000,global,continuous,248,124.382,1,published_after_gate_recheck,17.933344934135675,4.273454658687115,1.0
1000,global,continuous,249,124.641,1,published_after_gate_recheck,18.833430018275976,4.792819265276194,1.0
1000,global,discrete,250,125.153,1,published_after_gate_recheck,17.848575953394175,4.724790807813406,1.0
1000,readset,continuous,251,125.987,1,published_after_gate_recheck,17.76426797732711,4.41884808242321,1.0
1000,readset,continuous,252,126.352,1,published_after_gate_recheck,17.149676103144884,4.4299280270934105,1.0
1000,global,continuous,253,126.588,1,published_after_gate_recheck,17.098551150411367,4.346000961959362,1.0
1000,readset,continuous,254,127.266,1,published_after_gate_recheck,20.513617899268866,4.780075047165155,1.0
1000,predicate,continuous,255,127.66,1,published_after_gate_recheck,20.134459249675274,4.554422106593847,1.0
1000,predicate,discrete,256,128.336,1,published_after_gate_recheck,16.925286035984755,4.304884932935238,1.0
1000,predicate,discrete,257,128.838,1,published_after_gate_recheck,17.022327985614538,4.7810859978199005,1.0
1000,readset,discrete,258,129.428,1,published_after_gate_recheck,16.911049839109182,4.084450658410788,1.0
1000,predicate,discrete,259,129.781,1,published_after_gate_recheck,19.81276599690318,5.189171060919762,1.0
1000,readset,continuous,260,130.067,1,published_after_gate_recheck,18.68922123685479,5.327349994331598,1.0
1000,predicate,continuous,261,130.76,1,published_after_gate_recheck,16.861676704138517,4.398268647491932,1.0
1000,readset,continuous,262,131.055,1,published_after_gate_recheck,17.87751028314233,4.604986868798733,1.0
1000,global,continuous,263,131.733,1,published_after_gate_recheck,17.494762782007456,4.652976058423519,1.0
1000,predicate,discrete,264,132.209,1,published_after_gate_recheck,19.482315983623266,4.451668821275234,1.0
1000,readset,discrete,265,132.682,1,published_after_gate_recheck,19.01554223150015,4.471545573323965,1.0
1000,readset,continuous,266,133.124,1,published_after_gate_recheck,17.543325200676918,4.513294901698828,1.0
1000,global,discrete,267,133.583,1,published_after_gate_recheck,18.571960739791393,4.3433359824121,1.0
1000,global,discrete,268,134.134,1,published_after_gate_recheck,16.591211315244436,4.455355927348137,1.0
1000,predicate,continuous,269,134.831,1,published_after_gate_recheck,17.991032917052507,4.672232083976269,1.0
1000,predicate,discrete,270,135.084,1,published_after_gate_recheck,15.99256880581379,4.22629714012146,1.0
1000,predicate,continuous,271,135.74,1,published_after_gate_recheck,17.436653841286898,4.363493993878365,1.0
1000,global,continuous,272,136.479,1,published_after_gate_recheck,18.431467935442924,4.497223999351263,1.0
1000,predicate,continuous,273,136.983,1,published_after_gate_recheck,17.692053224891424,4.507194273173809,1.0
1000,readset,discrete,274,137.377,1,published_after_gate_recheck,20.62360430136323,4.531428683549166,1.0
1000,predicate,continuous,275,137.758,1,published_after_gate_recheck,17.368126194924116,4.425039980560541,1.0
