mode,deadline_ms,induced_delay_ms,gateway_released,reason,age_at_check_ms,age_at_middleware_ms,late_at_check,late_at_middleware
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,112.60913085938,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,117.39208984375,,0,0
xair,100,94.0,0,deadline exceeded: elapsed 107.3ms > 100ms at release_at_publish,107.284423828125,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,106.58984375,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,118.27172851562,,0,0
xair,100,96.0,0,deadline exceeded: elapsed 110.8ms > 100ms at release_at_publish,110.7685546875,,0,0
xair,100,103.5,0,deadline exceeded: elapsed 118.1ms > 100ms at release_at_publish,118.066650390625,,0,0
xair_atomic,100,88.5,0,age_bound_exceeded_at_commit,100.53198242188,,0,0
xair_atomic,100,105.0,0,age_bound_exceeded_at_commit,117.16088867188,,0,0
xair_atomic,100,94.0,0,age_bound_exceeded_at_commit,105.77490234375,,0,0
xair,100,103.0,0,deadline exceeded: elapsed 116.9ms > 100ms at release_at_publish,116.93017578125,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,102.373046875,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,106.28784179688,,0,0
xair_atomic,100,102.5,0,age_bound_exceeded_at_commit,113.39794921875,,0,0
xair,100,93.0,0,deadline exceeded: elapsed 105.2ms > 100ms at release_at_publish,105.22705078125,,0,0
xair_atomic,100,90.5,0,age_bound_exceeded_at_commit,101.40014648438,,0,0
xair,100,91.5,0,deadline exceeded: elapsed 105.3ms > 100ms at release_at_publish,105.248291015625,,0,0
xair,100,97.5,0,deadline exceeded: elapsed 111.2ms > 100ms at release_at_publish,111.18310546875,,0,0
xair_atomic,100,87.5,1,authorization_committed,99.923095703125,101.942138671875,0,1
xair,100,92.0,0,deadline exceeded: elapsed 106.0ms > 100ms at release_at_publish,105.971435546875,,0,0
xair_atomic,100,85.5,1,authorization_committed,97.557861328125,99.640869140625,0,0
xair_atomic,100,92.5,0,age_bound_exceeded_at_commit,104.68286132812,,0,0
xair_atomic,100,95.0,0,age_bound_exceeded_at_commit,106.76391601562,,0,0
xair_atomic,100,93.5,0,age_bound_exceeded_at_commit,105.2919921875,,0,0
xair,100,86.0,1,published_after_gate_recheck,99.461181640625,99.496337890625,0,0
xair,100,88.5,0,deadline exceeded: elapsed 100.7ms > 100ms at release_at_publish,100.683837890625,,0,0
xair,100,97.0,0,deadline exceeded: elapsed 110.1ms > 100ms at release_at_publish,110.065673828125,,0,0
xair,100,97.5,0,deadline exceeded: elapsed 110.6ms > 100ms at release_at_publish,110.631591796875,,0,0
xair_atomic,100,103.5,0,age_bound_exceeded_at_commit,115.12084960938,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 115.3ms > 100ms at release_at_publish,115.334716796875,,0,0
xair,100,96.5,0,deadline exceeded: elapsed 110.4ms > 100ms at release_at_publish,110.346923828125,,0,0
xair_atomic,100,103.0,0,age_bound_exceeded_at_commit,115.36108398438,,0,0
xair_atomic,100,91.0,0,age_bound_exceeded_at_commit,103.57104492188,,0,0
xair_atomic,100,96.5,0,age_bound_exceeded_at_commit,109.69604492188,,0,0
xair,100,100.0,0,deadline exceeded: elapsed 116.8ms > 100ms at release_at_publish,116.759521484375,,0,0
xair_atomic,100,89.5,0,age_bound_exceeded_at_commit,101.70703125,,0,0
xair,100,98.5,0,deadline exceeded: elapsed 112.4ms > 100ms at release_at_publish,112.400634765625,,0,0
xair,100,96.5,0,deadline exceeded: elapsed 109.4ms > 100ms at release_at_publish,109.379638671875,,0,0
xair_atomic,100,101.0,0,age_bound_exceeded_at_commit,116.80029296875,,0,0
xair_atomic,100,102.0,0,age_bound_exceeded_at_commit,115.05981445312,,0,0
xair,100,87.5,0,deadline exceeded: elapsed 101.4ms > 100ms at release_at_publish,101.415283203125,,0,0
xair_atomic,100,98.0,0,age_bound_exceeded_at_commit,109.17114257812,,0,0
xair,100,94.5,0,deadline exceeded: elapsed 108.2ms > 100ms at release_at_publish,108.16796875,,0,0
xair,100,104.0,0,deadline exceeded: elapsed 118.9ms > 100ms at release_at_publish,118.933349609375,,0,0
xair_atomic,100,104.5,0,age_bound_exceeded_at_commit,118.45190429688,,0,0
xair_atomic,100,90.5,0,age_bound_exceeded_at_commit,103.0771484375,,0,0
xair,100,92.5,0,deadline exceeded: elapsed 106.3ms > 100ms at release_at_publish,106.32373046875,,0,0
xair_atomic,100,91.5,0,age_bound_exceeded_at_commit,103.4873046875,,0,0
xair,100,90.0,0,deadline exceeded: elapsed 102.6ms > 100ms at release_at_publish,102.629150390625,,0,0
xair,100,102.0,0,deadline exceeded: elapsed 115.1ms > 100ms at release_at_publish,115.062255859375,,0,0
xair_atomic,100,96.0,0,age_bound_exceeded_at_commit,107.35327148438,,0,0
xair_atomic,100,95.5,0,age_bound_exceeded_at_commit,106.12109375,,0,0
xair_atomic,100,97.0,0,age_bound_exceeded_at_commit,108.59106445312,,0,0
xair_atomic,100,104.0,0,age_bound_exceeded_at_commit,115.2958984375,,0,0
