run,mode,inject,inject_offset_ms,publish_delay_ms,injection_window,gateway_released,gate_blocked,stale_publish,potential_stale_publish,post_release_invalidation,injection_version,check_version,version_order,stale_exact,position_vs_middleware,residual_lo_ms,residual_hi_ms,t_middleware_ms,store_io_lo_ms,store_io_hi_ms,injection_store_lo_ms,injection_store_hi_ms,commit_status,commit_age_ms,outcome,reason,validation_to_gate_ms,validation_to_publish_ms,recheck_to_publish_ms,t_validate_end_ms,t_injection_start_ms,t_injection_end_ms,t_recheck_start_ms,t_recheck_end_ms,t_publish_end_ms
53,xair,1,1.0,0.0,concurrent,1,0,0,1,0,93,92,after_check,0,after_middleware,1.2561972253024578,4.111392889171839,26.527596171945333,22.416203282773495,25.271398946642876,31.261045951396227,35.62096506357193,,,EXECUTE,published_after_gate_recheck,11.13170338794589,11.141923256218433,0.010219868272542953,15.395781956613064,16.717362217605114,41.64556693285704,15.716955065727234,26.527485344558954,26.537705212831497
54,xair,1,1.0,0.0,concurrent,0,1,0,0,0,95,95,before_check,0,,,,,41.56769206747413,48.6731119453907,31.539768911898136,36.379910074174404,,,REVOKE,read_set_version_changed_at_gate,33.53363974019885,,,16.98482409119606,18.226803746074438,45.55073380470276,17.21445471048355,50.51846383139491,
55,xair,1,1.0,0.0,concurrent,1,0,0,1,0,97,96,after_check,0,after_middleware,2.9982239939272404,8.50046705454588,33.309077844023705,24.808610789477825,30.310853850096464,40.253144688904285,43.76239888370037,,,EXECUTE,published_after_gate_recheck,17.9676772095263,17.977656330913305,0.009979121387004852,15.341270714998245,16.50049490854144,46.89374286681414,15.474580693989992,33.308947924524546,33.31892704591155
56,xair,1,1.0,0.0,concurrent,1,0,0,1,0,99,98,after_check,0,after_middleware,3.1202230602502823,6.794356275349855,26.267778128385544,19.47342185303569,23.14755506813526,35.00619111582637,40.8770851790905,,,EXECUTE,published_after_gate_recheck,15.564478933811188,15.577263198792934,0.012784264981746674,10.703139007091522,11.877382174134254,47.23777808248997,10.862538125365973,26.26761794090271,26.280402205884457
57,xair,1,1.0,0.0,concurrent,1,0,0,1,0,101,100,after_check,0,after_middleware,2.80469236895442,9.884353261440992,35.35442519932985,25.47007193788886,32.54973283037543,40.257763117551804,42.75420680642128,,,EXECUTE,published_after_gate_recheck,19.37015913426876,19.38910409808159,0.018944963812828064,15.984105877578259,17.15519279241562,46.620018780231476,16.154466196894646,35.35426501184702,35.37320997565985
58,xair,1,1.0,0.0,concurrent,1,0,0,1,0,103,102,after_check,0,after_middleware,2.178116235882044,6.893182173371315,27.930688112974167,21.037505939602852,25.752571877092123,35.93098698183894,41.10850999131799,,,EXECUTE,published_after_gate_recheck,14.345571864396334,14.359968714416027,0.014396850019693375,13.584915082901716,14.752214774489403,45.54135585203767,13.744424097239971,27.93048694729805,27.944883797317743
59,xair,1,1.0,0.0,concurrent,1,0,0,1,0,105,104,after_check,0,after_middleware,1.4247330836951733,7.560544181615114,30.46297887340188,22.902434691786766,29.038245789706707,39.078121073544025,44.221239630132914,,,EXECUTE,published_after_gate_recheck,14.174310956150293,14.183178078383207,0.008867122232913971,16.288537997752428,17.438123933970928,52.539273630827665,16.403833869844675,30.46284895390272,30.471716076135635
60,xair,1,1.0,0.0,concurrent,0,1,0,0,0,107,107,before_check,0,,,,,32.730952836573124,35.11511581018567,26.89271094277501,28.465560637414455,,,REVOKE,read_set_version_changed_at_gate,22.955886088311672,,,15.249637886881828,16.40227995812893,34.37145100906491,15.375984832644463,38.2055239751935,
61,xair,1,1.0,0.0,concurrent,1,0,0,1,0,109,108,after_check,0,after_middleware,5.068799015134573,6.987258326262236,28.631201945245266,21.64394361898303,23.562402930110693,31.811808701604605,35.61873082071543,,,EXECUTE,published_after_gate_recheck,13.75635713338852,13.776343781501055,0.019986648112535477,14.874694868922234,16.04731474071741,42.07674600183964,15.027080662548542,28.631052002310753,28.65103865042329
62,xair,1,1.0,0.0,concurrent,1,0,0,1,0,111,110,after_check,0,after_middleware,2.342022955417633,3.5420949570834637,30.95419006422162,27.412095107138157,28.612167108803988,36.595584359019995,41.807832196354866,,,EXECUTE,published_after_gate_recheck,12.753906194120646,12.762111146003008,0.008204951882362366,18.200164195150137,19.43728420883417,48.84260939434171,18.41667015105486,30.954070389270782,30.962275341153145
63,xair,1,1.0,0.0,concurrent,1,0,0,1,0,113,112,after_check,0,after_middleware,3.5723219625651836,5.321543198078871,23.03653722628951,17.71499402821064,19.464215263724327,27.215016074478626,30.982694122940302,,,EXECUTE,published_after_gate_recheck,12.106422334909439,12.120478320866823,0.01405598595738411,10.929984971880913,12.180821038782597,35.813186317682266,11.18171727284789,23.036407306790352,23.050463292747736
64,xair,1,1.0,0.0,concurrent,1,0,0,1,0,115,114,after_check,0,after_middleware,3.6954819224774837,7.289925590157509,26.1426935903728,18.852768000215292,22.447211667895317,27.45422488078475,31.079335603863,,,EXECUTE,published_after_gate_recheck,14.543284196406603,14.56031622365117,0.01703202724456787,11.598999612033367,12.81388895586133,38.04828878492117,11.79864490404725,26.14228380843997,26.159315835684538
65,xair,1,1.0,0.0,concurrent,1,0,0,1,0,117,116,after_check,0,after_middleware,3.4623458050191402,7.200147956609726,26.98224876075983,19.782100804150105,23.51990295574069,32.244810834527016,37.31622500345111,,,EXECUTE,published_after_gate_recheck,13.16452631726861,13.17776134237647,0.013235025107860565,13.817601837217808,15.07799606770277,44.47632795199752,14.07263008877635,26.982128154486418,26.99536317959428
66,xair,1,1.0,0.0,concurrent,1,0,0,1,0,119,118,after_check,0,after_middleware,1.337550114840269,7.140937261283398,29.238843359053135,22.097906097769737,27.901293244212866,35.889740101993084,41.60329792648554,,,EXECUTE,published_after_gate_recheck,14.195511117577553,14.208205044269562,0.012693926692008972,15.043200924992561,16.228134278208017,49.409312196075916,15.214382205158472,29.238712042570114,29.251405969262123
